patcnty1,dsch_yr,mdc,mdc_desc,Discharges,AnnotationCode,AnnotationDesc
Ventura,2014,7,"HEPATOBILIARY SYSTEM & PANCREAS, DISEASES & DISORDERS",2392,,
Ventura,2014,8,"MUSCULOSKELETAL SYSTEM & CONNECTIVE TISSUE, DISEASES & DISORDERS",7648,,
Ventura,2014,9,"SKIN, SUBCUTANEOUS TISSUE & BREAST, DISEASES & DISORDERS",1627,,
Ventura,2014,10,"ENDOCRINE, NUTRITIONAL, AND METABOLIC, DISEASES & DISORDERS",2128,,
Ventura,2014,11,"KIDNEY AND URINARY TRACT, DISEASES & DISORDERS",2828,,
Ventura,2014,12,"MALE REPRODUCTIVE SYSTEM, DISEASES & DISORDERS",373,,
Ventura,2014,13,"FEMALE REPRODUCTIVE SYSTEM, DISEASES & DISORDERS",1286,,
Ventura,2014,14,"PREGNANCY, CHILDBIRTH, & THE PUERPERIUM",10855,,
Ventura,2014,15,NEWBORNS AND NEONATE CONDITIONS BEGAN IN PERINATAL PERIOD,10412,,
Ventura,2014,16,"BLOOD, BLOOD FORMING ORGANS, IMMUNOLOGICAL, DISEASES & DISORDERS",783,,
Ventura,2014,17,MYELOPROLIFERATIVE DISEASES & POORLY DIFFERENTIATED NEOPLASMS,852,,
Ventura,2014,18,INFECTIOUS & PARASITIC DISEASES,4334,,
Ventura,2014,19,MENTAL DISEASES & DISORDERS,4196,,
Ventura,2014,20,ALCOHOL-DRUG USE AND ALCOHOL-DRUG INDUCED ORGANIC MENTAL DISEASES,1367,,
Ventura,2014,21,"INJURIES, POISONINGS, AND TOXIC EFFECTS OF DRUGS",949,,
Ventura,2014,22,BURNS,55,,
Ventura,2014,23,FACTORS ON HEALTH STATUS & OTHER CONTACTS WITH HEALTH SERVICES,1915,,
Ventura,2014,24,MULTIPLE SIGNFICANT TRAUMA,174,,
Ventura,2014,25,HUMAN IMMUNODEFICIENCY VIRUS INFECTIONS,54,,
Ventura,2015,0,UNGROUPABLE,33,,
Ventura,2015,1,"NERVOUS SYSTEM, DISEASES & DISORDERS",4609,,
Ventura,2015,2,"EYE, DISEASES & DISORDERS",94,,
Ventura,2015,3,"EAR, NOSE, MOUTH, & THROAT, DISEASES & DISORDERS",776,,
Ventura,2015,4,"RESPIRATORY SYSTEM, DISEASES & DISORDERS",5279,,
Ventura,2015,5,"CIRCULATORY SYSTEM, DISEASES & DISORDERS",7746,,
Ventura,2015,6,"DIGESTIVE SYSTEM, DISEASES & DISORDERS",6968,,
Ventura,2015,7,"HEPATOBILIARY SYSTEM & PANCREAS, DISEASES & DISORDERS",2542,,
Ventura,2015,8,"MUSCULOSKELETAL SYSTEM & CONNECTIVE TISSUE, DISEASES & DISORDERS",8023,,
Ventura,2015,9,"SKIN, SUBCUTANEOUS TISSUE & BREAST, DISEASES & DISORDERS",1693,,
Ventura,2015,10,"ENDOCRINE, NUTRITIONAL, AND METABOLIC, DISEASES & DISORDERS",2141,,
Ventura,2015,11,"KIDNEY AND URINARY TRACT, DISEASES & DISORDERS",3113,,
Ventura,2015,12,"MALE REPRODUCTIVE SYSTEM, DISEASES & DISORDERS",422,,
Ventura,2015,13,"FEMALE REPRODUCTIVE SYSTEM, DISEASES & DISORDERS",1184,,
Ventura,2015,14,"PREGNANCY, CHILDBIRTH, & THE PUERPERIUM",10511,,
Ventura,2015,15,NEWBORNS AND NEONATE CONDITIONS BEGAN IN PERINATAL PERIOD,10107,,
Ventura,2015,16,"BLOOD, BLOOD FORMING ORGANS, IMMUNOLOGICAL, DISEASES & DISORDERS",800,,
Ventura,2015,17,MYELOPROLIFERATIVE DISEASES & POORLY DIFFERENTIATED NEOPLASMS,892,,
Ventura,2015,18,INFECTIOUS & PARASITIC DISEASES,5303,,
Ventura,2015,19,MENTAL DISEASES & DISORDERS,3976,,
Ventura,2015,20,ALCOHOL-DRUG USE AND ALCOHOL-DRUG INDUCED ORGANIC MENTAL DISEASES,1251,,
Ventura,2015,21,"INJURIES, POISONINGS, AND TOXIC EFFECTS OF DRUGS",1012,,
Ventura,2015,22,BURNS,53,,
Ventura,2015,23,FACTORS ON HEALTH STATUS & OTHER CONTACTS WITH HEALTH SERVICES,1763,,
Ventura,2015,24,MULTIPLE SIGNFICANT TRAUMA,194,,
Ventura,2015,25,HUMAN IMMUNODEFICIENCY VIRUS INFECTIONS,48,,
Ventura,2016,0,UNGROUPABLE,2,,
Ventura,2016,1,"NERVOUS SYSTEM, DISEASES & DISORDERS",4992,,
Ventura,2016,2,"EYE, DISEASES & DISORDERS",88,,
Ventura,2016,3,"EAR, NOSE, MOUTH, & THROAT, DISEASES & DISORDERS",718,,
Ventura,2016,4,"RESPIRATORY SYSTEM, DISEASES & DISORDERS",5054,,
Ventura,2016,5,"CIRCULATORY SYSTEM, DISEASES & DISORDERS",8054,,
Ventura,2016,6,"DIGESTIVE SYSTEM, DISEASES & DISORDERS",6955,,
Ventura,2016,7,"HEPATOBILIARY SYSTEM & PANCREAS, DISEASES & DISORDERS",2538,,
Ventura,2016,8,"MUSCULOSKELETAL SYSTEM & CONNECTIVE TISSUE, DISEASES & DISORDERS",8728,,
Ventura,2016,9,"SKIN, SUBCUTANEOUS TISSUE & BREAST, DISEASES & DISORDERS",1589,,
Ventura,2016,10,"ENDOCRINE, NUTRITIONAL, AND METABOLIC, DISEASES & DISORDERS",2232,,
Ventura,2016,11,"KIDNEY AND URINARY TRACT, DISEASES & DISORDERS",3117,,
Ventura,2016,12,"MALE REPRODUCTIVE SYSTEM, DISEASES & DISORDERS",406,,
Ventura,2016,13,"FEMALE REPRODUCTIVE SYSTEM, DISEASES & DISORDERS",1071,,
Ventura,2016,14,"PREGNANCY, CHILDBIRTH, & THE PUERPERIUM",9986,,
Ventura,2016,15,NEWBORNS AND NEONATE CONDITIONS BEGAN IN PERINATAL PERIOD,9637,,
Ventura,2016,16,"BLOOD, BLOOD FORMING ORGANS, IMMUNOLOGICAL, DISEASES & DISORDERS",707,,
Ventura,2016,17,MYELOPROLIFERATIVE DISEASES & POORLY DIFFERENTIATED NEOPLASMS,760,,
Ventura,2016,18,INFECTIOUS & PARASITIC DISEASES,5697,,
Ventura,2016,19,MENTAL DISEASES & DISORDERS,3902,,
Ventura,2016,20,ALCOHOL-DRUG USE AND ALCOHOL-DRUG INDUCED ORGANIC MENTAL DISEASES,1270,,
Ventura,2016,21,"INJURIES, POISONINGS, AND TOXIC EFFECTS OF DRUGS",1019,,
Ventura,2016,22,BURNS,47,,
Ventura,2016,23,FACTORS ON HEALTH STATUS & OTHER CONTACTS WITH HEALTH SERVICES,682,,
Ventura,2016,24,MULTIPLE SIGNFICANT TRAUMA,208,,
Ventura,2016,25,HUMAN IMMUNODEFICIENCY VIRUS INFECTIONS,43,,
Ventura,2017,0,UNGROUPABLE,1,,
Ventura,2017,1,"NERVOUS SYSTEM, DISEASES & DISORDERS",4976,,
Ventura,2017,2,"EYE, DISEASES & DISORDERS",118,,
Ventura,2017,3,"EAR, NOSE, MOUTH, & THROAT, DISEASES & DISORDERS",705,,
Ventura,2017,4,"RESPIRATORY SYSTEM, DISEASES & DISORDERS",5228,,
Ventura,2017,5,"CIRCULATORY SYSTEM, DISEASES & DISORDERS",8537,,
Ventura,2017,6,"DIGESTIVE SYSTEM, DISEASES & DISORDERS",6514,,
Ventura,2017,7,"HEPATOBILIARY SYSTEM & PANCREAS, DISEASES & DISORDERS",2518,,
Ventura,2017,8,"MUSCULOSKELETAL SYSTEM & CONNECTIVE TISSUE, DISEASES & DISORDERS",8547,,
Ventura,2017,9,"SKIN, SUBCUTANEOUS TISSUE & BREAST, DISEASES & DISORDERS",1574,,
Ventura,2017,10,"ENDOCRINE, NUTRITIONAL, AND METABOLIC, DISEASES & DISORDERS",2464,,
Ventura,2017,11,"KIDNEY AND URINARY TRACT, DISEASES & DISORDERS",3242,,
Ventura,2017,12,"MALE REPRODUCTIVE SYSTEM, DISEASES & DISORDERS",434,,
Ventura,2017,13,"FEMALE REPRODUCTIVE SYSTEM, DISEASES & DISORDERS",965,,
Ventura,2017,14,"PREGNANCY, CHILDBIRTH, & THE PUERPERIUM",9804,,
Ventura,2017,15,NEWBORNS AND NEONATE CONDITIONS BEGAN IN PERINATAL PERIOD,9429,,
Ventura,2017,16,"BLOOD, BLOOD FORMING ORGANS, IMMUNOLOGICAL, DISEASES & DISORDERS",717,,
Ventura,2017,17,MYELOPROLIFERATIVE DISEASES & POORLY DIFFERENTIATED NEOPLASMS,758,,
Ventura,2017,18,INFECTIOUS & PARASITIC DISEASES,6191,,
Ventura,2017,19,MENTAL DISEASES & DISORDERS,3967,,
Ventura,2017,20,ALCOHOL-DRUG USE AND ALCOHOL-DRUG INDUCED ORGANIC MENTAL DISEASES,1035,,
Ventura,2017,21,"INJURIES, POISONINGS, AND TOXIC EFFECTS OF DRUGS",1004,,
Ventura,2017,22,BURNS,48,,
Ventura,2017,23,FACTORS ON HEALTH STATUS & OTHER CONTACTS WITH HEALTH SERVICES,697,,
Ventura,2017,24,MULTIPLE SIGNFICANT TRAUMA,228,,
Ventura,2017,25,HUMAN IMMUNODEFICIENCY VIRUS INFECTIONS,42,,
Ventura,2018,0,UNGROUPABLE,2,,
Ventura,2018,1,"NERVOUS SYSTEM, DISEASES & DISORDERS",5046,,
Ventura,2018,2,"EYE, DISEASES & DISORDERS",79,,
Ventura,2018,3,"EAR, NOSE, MOUTH, & THROAT, DISEASES & DISORDERS",678,,
Ventura,2018,4,"RESPIRATORY SYSTEM, DISEASES & DISORDERS",5102,,
Ventura,2018,5,"CIRCULATORY SYSTEM, DISEASES & DISORDERS",8213,,
Ventura,2018,6,"DIGESTIVE SYSTEM, DISEASES & DISORDERS",6363,,
Ventura,2018,7,"HEPATOBILIARY SYSTEM & PANCREAS, DISEASES & DISORDERS",2396,,
Ventura,2018,8,"MUSCULOSKELETAL SYSTEM & CONNECTIVE TISSUE, DISEASES & DISORDERS",8416,,
Ventura,2018,9,"SKIN, SUBCUTANEOUS TISSUE & BREAST, DISEASES & DISORDERS",1369,,
Ventura,2018,10,"ENDOCRINE, NUTRITIONAL, AND METABOLIC, DISEASES & DISORDERS",2427,,
Ventura,2018,11,"KIDNEY AND URINARY TRACT, DISEASES & DISORDERS",3232,,
Ventura,2018,12,"MALE REPRODUCTIVE SYSTEM, DISEASES & DISORDERS",365,,
Ventura,2018,13,"FEMALE REPRODUCTIVE SYSTEM, DISEASES & DISORDERS",857,,
Ventura,2018,14,"PREGNANCY, CHILDBIRTH, & THE PUERPERIUM",9456,,
Ventura,2018,15,NEWBORNS AND NEONATE CONDITIONS BEGAN IN PERINATAL PERIOD,9082,,
Ventura,2018,16,"BLOOD, BLOOD FORMING ORGANS,IMMUNOLOGICAL, DISEASES & DISORDERS",732,,
Ventura,2018,17,MYELOPROLIFERATIVE DISEASES & POORLY DIFFERENTIATED NEOPLASMS,757,,
Ventura,2018,18,INFECTIOUS & PARASITIC DISEASES,6824,,
Ventura,2018,19,MENTAL DISEASES & DISORDERS,3493,,
Ventura,2018,20,ALCOHOL-DRUG USE AND ALCOHOL-DRUG INDUCED ORGANIC MENTAL DISEASES,962,,
Ventura,2018,21,"INJURIES, POISONINGS, AND TOXIC EFFECTS OF DRUGS",1038,,
Ventura,2018,22,BURNS,47,,
Ventura,2018,23,FACTORS ON HEALTH STATUS & OTHER CONTACTS WITH HEALTH SERVICES,895,,
Ventura,2018,24,MULTIPLE SIGNFICANT TRAUMA,201,,
Ventura,2018,25,HUMAN IMMUNODEFICIENCY VIRUS INFECTIONS,35,,
Yolo,2012,1,"NERVOUS SYSTEM, DISEASES & DISORDERS",749,,
Yolo,2012,2,"EYE, DISEASES & DISORDERS",20,,
Yolo,2012,3,"EAR, NOSE, MOUTH, & THROAT, DISEASES & DISORDERS",131,,
Yolo,2012,4,"RESPIRATORY SYSTEM, DISEASES & DISORDERS",1059,,
Yolo,2012,5,"CIRCULATORY SYSTEM, DISEASES & DISORDERS",1337,,
Yolo,2012,6,"DIGESTIVE SYSTEM, DISEASES & DISORDERS",1201,,
Yolo,2012,7,"HEPATOBILIARY SYSTEM & PANCREAS, DISEASES & DISORDERS",493,,
Yolo,2012,8,"MUSCULOSKELETAL SYSTEM & CONNECTIVE TISSUE, DISEASES & DISORDERS",1377,,
Yolo,2012,9,"SKIN, SUBCUTANEOUS TISSUE & BREAST, DISEASES & DISORDERS",306,,
Yolo,2012,10,"ENDOCRINE, NUTRITIONAL, AND METABOLIC, DISEASES & DISORDERS",430,,
Yolo,2012,11,"KIDNEY AND URINARY TRACT, DISEASES & DISORDERS",506,,
Yolo,2012,12,"MALE REPRODUCTIVE SYSTEM, DISEASES & DISORDERS",76,,
Yolo,2012,13,"FEMALE REPRODUCTIVE SYSTEM, DISEASES & DISORDERS",300,,
Yolo,2012,14,"PREGNANCY, CHILDBIRTH, & THE PUERPERIUM",2624,,
Yolo,2012,15,NEWBORNS AND NEONATE CONDITIONS BEGAN IN PERINATAL PERIOD,2559,,
Yolo,2012,16,"BLOOD, BLOOD FORMING ORGANS, IMMUNOLOGICAL, DISEASES & DISORDERS",152,,
Yolo,2012,17,MYELOPROLIFERATIVE DISEASES & POORLY DIFFERENTIATED NEOPLASMS,207,,
Yolo,2012,18,INFECTIOUS & PARASITIC DISEASES,927,,
Yolo,2012,19,MENTAL DISEASES & DISORDERS,909,,
Yolo,2012,20,ALCOHOL-DRUG USE AND ALCOHOL-DRUG INDUCED ORGANIC MENTAL DISEASES,105,,
Yolo,2012,21,"INJURIES, POISONINGS, AND TOXIC EFFECTS OF DRUGS",236,,
Yolo,2012,22,BURNS,11,,
Yolo,2012,23,FACTORS ON HEALTH STATUS & OTHER CONTACTS WITH HEALTH SERVICES,224,,
Yolo,2012,24,MULTIPLE SIGNFICANT TRAUMA,45,,
Yolo,2012,25,HUMAN IMMUNODEFICIENCY VIRUS INFECTIONS,1,,
Yolo,2013,1,"NERVOUS SYSTEM, DISEASES & DISORDERS",784,,
Yolo,2013,2,"EYE, DISEASES & DISORDERS",13,,
Yolo,2013,3,"EAR, NOSE, MOUTH, & THROAT, DISEASES & DISORDERS",127,,
Yolo,2013,4,"RESPIRATORY SYSTEM, DISEASES & DISORDERS",1050,,
Yolo,2013,5,"CIRCULATORY SYSTEM, DISEASES & DISORDERS",1276,,
Yolo,2013,6,"DIGESTIVE SYSTEM, DISEASES & DISORDERS",1136,,
Yolo,2013,7,"HEPATOBILIARY SYSTEM & PANCREAS, DISEASES & DISORDERS",533,,
Yolo,2013,8,"MUSCULOSKELETAL SYSTEM & CONNECTIVE TISSUE, DISEASES & DISORDERS",1354,,
Yolo,2013,9,"SKIN, SUBCUTANEOUS TISSUE & BREAST, DISEASES & DISORDERS",305,,
Yolo,2013,10,"ENDOCRINE, NUTRITIONAL, AND METABOLIC, DISEASES & DISORDERS",423,,
Yolo,2013,11,"KIDNEY AND URINARY TRACT, DISEASES & DISORDERS",474,,
Yolo,2013,12,"MALE REPRODUCTIVE SYSTEM, DISEASES & DISORDERS",68,,
Yolo,2013,13,"FEMALE REPRODUCTIVE SYSTEM, DISEASES & DISORDERS",208,,
Yolo,2013,14,"PREGNANCY, CHILDBIRTH, & THE PUERPERIUM",2655,,
Yolo,2013,15,NEWBORNS AND NEONATE CONDITIONS BEGAN IN PERINATAL PERIOD,2589,,
Yolo,2013,16,"BLOOD, BLOOD FORMING ORGANS, IMMUNOLOGICAL, DISEASES & DISORDERS",134,,
Yolo,2013,17,MYELOPROLIFERATIVE DISEASES & POORLY DIFFERENTIATED NEOPLASMS,181,,
Yolo,2013,18,INFECTIOUS & PARASITIC DISEASES,900,,
Yolo,2013,19,MENTAL DISEASES & DISORDERS,937,,
Yolo,2013,20,ALCOHOL-DRUG USE AND ALCOHOL-DRUG INDUCED ORGANIC MENTAL DISEASES,102,,
Yolo,2013,21,"INJURIES, POISONINGS, AND TOXIC EFFECTS OF DRUGS",197,,
Yolo,2013,22,BURNS,12,,
Yolo,2013,23,FACTORS ON HEALTH STATUS & OTHER CONTACTS WITH HEALTH SERVICES,197,,
Yolo,2013,24,MULTIPLE SIGNFICANT TRAUMA,35,,
Yolo,2013,25,HUMAN IMMUNODEFICIENCY VIRUS INFECTIONS,7,,
Yolo,2014,1,"NERVOUS SYSTEM, DISEASES & DISORDERS",826,,
Yolo,2014,2,"EYE, DISEASES & DISORDERS",14,,
Yolo,2014,3,"EAR, NOSE, MOUTH, & THROAT, DISEASES & DISORDERS",138,,
Yolo,2014,4,"RESPIRATORY SYSTEM, DISEASES & DISORDERS",958,,
Yolo,2014,5,"CIRCULATORY SYSTEM, DISEASES & DISORDERS",1212,,
Yolo,2014,6,"DIGESTIVE SYSTEM, DISEASES & DISORDERS",1116,,
Yolo,2014,7,"HEPATOBILIARY SYSTEM & PANCREAS, DISEASES & DISORDERS",534,,
Yolo,2014,8,"MUSCULOSKELETAL SYSTEM & CONNECTIVE TISSUE, DISEASES & DISORDERS",1588,,
Yolo,2014,9,"SKIN, SUBCUTANEOUS TISSUE & BREAST, DISEASES & DISORDERS",316,,
Yolo,2014,10,"ENDOCRINE, NUTRITIONAL, AND METABOLIC, DISEASES & DISORDERS",356,,
Yolo,2014,11,"KIDNEY AND URINARY TRACT, DISEASES & DISORDERS",503,,
Yolo,2014,12,"MALE REPRODUCTIVE SYSTEM, DISEASES & DISORDERS",51,,
Yolo,2014,13,"FEMALE REPRODUCTIVE SYSTEM, DISEASES & DISORDERS",208,,
Yolo,2014,14,"PREGNANCY, CHILDBIRTH, & THE PUERPERIUM",2475,,
Yolo,2014,15,NEWBORNS AND NEONATE CONDITIONS BEGAN IN PERINATAL PERIOD,2466,,
Yolo,2014,16,"BLOOD, BLOOD FORMING ORGANS, IMMUNOLOGICAL, DISEASES & DISORDERS",125,,
Yolo,2014,17,MYELOPROLIFERATIVE DISEASES & POORLY DIFFERENTIATED NEOPLASMS,157,,
Yolo,2014,18,INFECTIOUS & PARASITIC DISEASES,892,,
Yolo,2014,19,MENTAL DISEASES & DISORDERS,1052,,
Yolo,2014,20,ALCOHOL-DRUG USE AND ALCOHOL-DRUG INDUCED ORGANIC MENTAL DISEASES,122,,
Yolo,2014,21,"INJURIES, POISONINGS, AND TOXIC EFFECTS OF DRUGS",216,,
Yolo,2014,22,BURNS,7,,
Yolo,2014,23,FACTORS ON HEALTH STATUS & OTHER CONTACTS WITH HEALTH SERVICES,191,,
Yolo,2014,24,MULTIPLE SIGNFICANT TRAUMA,51,,
Yolo,2014,25,HUMAN IMMUNODEFICIENCY VIRUS INFECTIONS,10,,
Yolo,2015,0,UNGROUPABLE,1,,
Yolo,2015,1,"NERVOUS SYSTEM, DISEASES & DISORDERS",851,,
Yolo,2015,2,"EYE, DISEASES & DISORDERS",12,,
Yolo,2015,3,"EAR, NOSE, MOUTH, & THROAT, DISEASES & DISORDERS",126,,
Yolo,2015,4,"RESPIRATORY SYSTEM, DISEASES & DISORDERS",1114,,
Yolo,2015,5,"CIRCULATORY SYSTEM, DISEASES & DISORDERS",1353,,
Yolo,2015,6,"DIGESTIVE SYSTEM, DISEASES & DISORDERS",1152,,
Yolo,2015,7,"HEPATOBILIARY SYSTEM & PANCREAS, DISEASES & DISORDERS",512,,
Yolo,2015,8,"MUSCULOSKELETAL SYSTEM & CONNECTIVE TISSUE, DISEASES & DISORDERS",1739,,
Yolo,2015,9,"SKIN, SUBCUTANEOUS TISSUE & BREAST, DISEASES & DISORDERS",265,,
Yolo,2015,10,"ENDOCRINE, NUTRITIONAL, AND METABOLIC, DISEASES & DISORDERS",386,,
Yolo,2015,11,"KIDNEY AND URINARY TRACT, DISEASES & DISORDERS",501,,
Yolo,2015,12,"MALE REPRODUCTIVE SYSTEM, DISEASES & DISORDERS",48,,
Yolo,2015,13,"FEMALE REPRODUCTIVE SYSTEM, DISEASES & DISORDERS",180,,
Yolo,2015,14,"PREGNANCY, CHILDBIRTH, & THE PUERPERIUM",2522,,
Yolo,2015,15,NEWBORNS AND NEONATE CONDITIONS BEGAN IN PERINATAL PERIOD,2461,,
Yolo,2015,16,"BLOOD, BLOOD FORMING ORGANS, IMMUNOLOGICAL, DISEASES & DISORDERS",154,,
Yolo,2015,17,MYELOPROLIFERATIVE DISEASES & POORLY DIFFERENTIATED NEOPLASMS,160,,
Yolo,2015,18,INFECTIOUS & PARASITIC DISEASES,1117,,
Yolo,2015,19,MENTAL DISEASES & DISORDERS,999,,
Yolo,2015,20,ALCOHOL-DRUG USE AND ALCOHOL-DRUG INDUCED ORGANIC MENTAL DISEASES,114,,
Yolo,2015,21,"INJURIES, POISONINGS, AND TOXIC EFFECTS OF DRUGS",242,,
Yolo,2015,22,BURNS,14,,
Yolo,2015,23,FACTORS ON HEALTH STATUS & OTHER CONTACTS WITH HEALTH SERVICES,173,,
Yolo,2015,24,MULTIPLE SIGNFICANT TRAUMA,55,,
Yolo,2015,25,HUMAN IMMUNODEFICIENCY VIRUS INFECTIONS,16,,
Yolo,2016,1,"NERVOUS SYSTEM, DISEASES & DISORDERS",892,,
Yolo,2016,2,"EYE, DISEASES & DISORDERS",16,,
Yolo,2016,3,"EAR, NOSE, MOUTH, & THROAT, DISEASES & DISORDERS",135,,
Yolo,2016,4,"RESPIRATORY SYSTEM, DISEASES & DISORDERS",1085,,
Yolo,2016,5,"CIRCULATORY SYSTEM, DISEASES & DISORDERS",1441,,
Yolo,2016,6,"DIGESTIVE SYSTEM, DISEASES & DISORDERS",1180,,
Yolo,2016,7,"HEPATOBILIARY SYSTEM & PANCREAS, DISEASES & DISORDERS",506,,
Yolo,2016,8,"MUSCULOSKELETAL SYSTEM & CONNECTIVE TISSUE, DISEASES & DISORDERS",1620,,
Yolo,2016,9,"SKIN, SUBCUTANEOUS TISSUE & BREAST, DISEASES & DISORDERS",291,,
Yolo,2016,10,"ENDOCRINE, NUTRITIONAL, AND METABOLIC, DISEASES & DISORDERS",421,,
Yolo,2016,11,"KIDNEY AND URINARY TRACT, DISEASES & DISORDERS",520,,
Yolo,2016,12,"MALE REPRODUCTIVE SYSTEM, DISEASES & DISORDERS",36,,
Yolo,2016,13,"FEMALE REPRODUCTIVE SYSTEM, DISEASES & DISORDERS",184,,
Yolo,2016,14,"PREGNANCY, CHILDBIRTH, & THE PUERPERIUM",2543,,
Yolo,2016,15,NEWBORNS AND NEONATE CONDITIONS BEGAN IN PERINATAL PERIOD,2507,,
Yolo,2016,16,"BLOOD, BLOOD FORMING ORGANS, IMMUNOLOGICAL, DISEASES & DISORDERS",129,,
Yolo,2016,17,MYELOPROLIFERATIVE DISEASES & POORLY DIFFERENTIATED NEOPLASMS,188,,
Yolo,2016,18,INFECTIOUS & PARASITIC DISEASES,1277,,
Yolo,2016,19,MENTAL DISEASES & DISORDERS,1155,,
Yolo,2016,20,ALCOHOL-DRUG USE AND ALCOHOL-DRUG INDUCED ORGANIC MENTAL DISEASES,141,,
Yolo,2016,21,"INJURIES, POISONINGS, AND TOXIC EFFECTS OF DRUGS",261,,
Yolo,2016,22,BURNS,14,,
Yolo,2016,23,FACTORS ON HEALTH STATUS & OTHER CONTACTS WITH HEALTH SERVICES,131,,
Yolo,2016,24,MULTIPLE SIGNFICANT TRAUMA,49,,
Yolo,2016,25,HUMAN IMMUNODEFICIENCY VIRUS INFECTIONS,7,,
Yolo,2017,1,"NERVOUS SYSTEM, DISEASES & DISORDERS",866,,
Yolo,2017,2,"EYE, DISEASES & DISORDERS",10,,
Yolo,2017,3,"EAR, NOSE, MOUTH, & THROAT, DISEASES & DISORDERS",122,,
Yolo,2017,4,"RESPIRATORY SYSTEM, DISEASES & DISORDERS",1132,,
Yolo,2017,5,"CIRCULATORY SYSTEM, DISEASES & DISORDERS",1547,,
Yolo,2017,6,"DIGESTIVE SYSTEM, DISEASES & DISORDERS",1112,,
Yolo,2017,7,"HEPATOBILIARY SYSTEM & PANCREAS, DISEASES & DISORDERS",510,,
Yolo,2017,8,"MUSCULOSKELETAL SYSTEM & CONNECTIVE TISSUE, DISEASES & DISORDERS",1688,,
Yolo,2017,9,"SKIN, SUBCUTANEOUS TISSUE & BREAST, DISEASES & DISORDERS",269,,
Yolo,2017,10,"ENDOCRINE, NUTRITIONAL, AND METABOLIC, DISEASES & DISORDERS",431,,
Yolo,2017,11,"KIDNEY AND URINARY TRACT, DISEASES & DISORDERS",556,,
Yolo,2017,12,"MALE REPRODUCTIVE SYSTEM, DISEASES & DISORDERS",55,,
Yolo,2017,13,"FEMALE REPRODUCTIVE SYSTEM, DISEASES & DISORDERS",138,,
Yolo,2017,14,"PREGNANCY, CHILDBIRTH, & THE PUERPERIUM",2398,,
Yolo,2017,15,NEWBORNS AND NEONATE CONDITIONS BEGAN IN PERINATAL PERIOD,2362,,
Yolo,2017,16,"BLOOD, BLOOD FORMING ORGANS, IMMUNOLOGICAL, DISEASES & DISORDERS",112,,
Yolo,2017,17,MYELOPROLIFERATIVE DISEASES & POORLY DIFFERENTIATED NEOPLASMS,186,,
Yolo,2017,18,INFECTIOUS & PARASITIC DISEASES,1430,,
Yolo,2017,19,MENTAL DISEASES & DISORDERS,1172,,
Yolo,2017,20,ALCOHOL-DRUG USE AND ALCOHOL-DRUG INDUCED ORGANIC MENTAL DISEASES,104,,
Yolo,2017,21,"INJURIES, POISONINGS, AND TOXIC EFFECTS OF DRUGS",249,,
Yolo,2017,22,BURNS,12,,
Yolo,2017,23,FACTORS ON HEALTH STATUS & OTHER CONTACTS WITH HEALTH SERVICES,104,,
Yolo,2017,24,MULTIPLE SIGNFICANT TRAUMA,50,,
Yolo,2017,25,HUMAN IMMUNODEFICIENCY VIRUS INFECTIONS,15,,
Yolo,2018,1,"NERVOUS SYSTEM, DISEASES & DISORDERS",940,,
Yolo,2018,2,"EYE, DISEASES & DISORDERS",6,,
Yolo,2018,3,"EAR, NOSE, MOUTH, & THROAT, DISEASES & DISORDERS",150,,
Yolo,2018,4,"RESPIRATORY SYSTEM, DISEASES & DISORDERS",962,,
Yolo,2018,5,"CIRCULATORY SYSTEM, DISEASES & DISORDERS",1580,,
Yolo,2018,6,"DIGESTIVE SYSTEM, DISEASES & DISORDERS",1106,,
Yolo,2018,7,"HEPATOBILIARY SYSTEM & PANCREAS, DISEASES & DISORDERS",524,,
Yolo,2018,8,"MUSCULOSKELETAL SYSTEM & CONNECTIVE TISSUE, DISEASES & DISORDERS",1473,,
Yolo,2018,9,"SKIN, SUBCUTANEOUS TISSUE & BREAST, DISEASES & DISORDERS",240,,
Yolo,2018,10,"ENDOCRINE, NUTRITIONAL, AND METABOLIC, DISEASES & DISORDERS",443,,
Yolo,2018,11,"KIDNEY AND URINARY TRACT, DISEASES & DISORDERS",489,,
Yolo,2018,12,"MALE REPRODUCTIVE SYSTEM, DISEASES & DISORDERS",41,,
Yolo,2018,13,"FEMALE REPRODUCTIVE SYSTEM, DISEASES & DISORDERS",117,,
Yolo,2018,14,"PREGNANCY, CHILDBIRTH, & THE PUERPERIUM",2263,,
Yolo,2018,15,NEWBORNS AND NEONATE CONDITIONS BEGAN IN PERINATAL PERIOD,2275,,
Yolo,2018,16,"BLOOD, BLOOD FORMING ORGANS,IMMUNOLOGICAL, DISEASES & DISORDERS",101,,
Yolo,2018,17,MYELOPROLIFERATIVE DISEASES & POORLY DIFFERENTIATED NEOPLASMS,130,,
Yolo,2018,18,INFECTIOUS & PARASITIC DISEASES,1531,,
Yolo,2018,19,MENTAL DISEASES & DISORDERS,1112,,
Yolo,2018,20,ALCOHOL-DRUG USE AND ALCOHOL-DRUG INDUCED ORGANIC MENTAL DISEASES,110,,
Yolo,2018,21,"INJURIES, POISONINGS, AND TOXIC EFFECTS OF DRUGS",208,,
Yolo,2018,22,BURNS,12,,
